run_id,timestamp_utc,pdk_variant,ngspice_version,deck,corner,temp_c,supply_V,device,polarity,w_um,l_um,measurement,vth_cc_V,ss_mV_per_dec,ion_A,ion_vdd_V,raw_ref
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,90,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.692802,104.146,1.844950e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,125,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.659502,114.054,1.707890e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-40,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.604458,65.613,3.455230e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-15,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.577711,72.358,3.203270e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,10,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.551589,79.252,2.984100e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,27,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.534122,83.964,2.850980e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,60,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.500762,92.910,2.623300e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,90,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.471004,101.218,2.445580e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,125,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.436879,110.787,2.266470e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-40,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.634158,66.025,3.319450e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-15,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.607500,72.956,3.076710e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,10,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.581464,79.839,2.865320e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,27,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.564053,84.504,2.736820e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,60,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.530818,93.669,2.516870e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,90,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.501181,101.894,2.345030e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,125,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.467212,111.555,2.171740e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_fs_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,-40,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.794255,67.076,2.742170e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,-15,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.767810,73.959,2.541370e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,10,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.742002,81.010,2.366680e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,27,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.724792,85.723,2.260560e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,60,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.691885,95.015,2.079030e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,90,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.662626,103.485,1.937280e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,125,3.3,nfet_03v3,n,10,1,vt_subthreshold,0.629168,113.279,1.794360e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_03v3_sf_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,-40,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.905570,70.710,8.645860e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,-15,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.882160,78.070,8.070050e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,10,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.858770,85.440,7.588740e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,27,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.842870,90.440,7.304120e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,60,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.812050,100.160,6.829170e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,90,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.784080,108.980,6.467580e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,125,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.751480,119.290,6.110210e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_typical_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,-40,3.3,pfet_03v3,p,10,1,vt_subthreshold,-1.031050,71.970,7.351840e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,-15,3.3,pfet_03v3,p,10,1,vt_subthreshold,-1.008110,79.400,6.864960e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,10,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.985210,86.960,6.458050e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,27,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.969660,91.980,6.217470e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,60,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.939530,101.910,5.816140e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,90,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.912220,110.850,5.510730e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,125,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.880480,121.330,5.209060e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-40,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.780340,69.470,1.003840e-03,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-15,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.756420,76.740,9.373040e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,10,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.732490,83.930,8.816150e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,27,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.716230,88.870,8.486500e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,60,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.684650,98.400,7.935810e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,90,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.655930,107.100,7.515960e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,125,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.622420,117.250,7.100430e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-40,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.996420,71.270,7.752900e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-15,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.973300,78.780,7.239700e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,10,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.950220,86.160,6.811070e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,27,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.934530,91.240,6.557750e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,60,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.904140,101.020,6.135340e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,90,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.876590,109.940,5.814030e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,125,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.844550,120.330,5.496750e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_fs_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,-40,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.814890,70.060,9.588170e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,-15,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.791160,77.340,8.948230e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,10,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.767430,84.680,8.412680e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,27,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.751310,89.640,8.095680e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,60,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.720020,99.300,7.566170e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,90,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.691560,108.030,7.162540e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,sf,125,3.3,pfet_03v3,p,10,1,vt_subthreshold,-0.658380,118.220,6.763130e-04,3.3,results/raw/20260731T145914Z/mos/mos_pfet_03v3_sf_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,-40,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.037978,61.838,3.077900e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,-15,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.068760,68.449,2.886150e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,10,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.099428,75.029,2.702270e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,27,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.120223,79.574,2.582750e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,60,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.160507,88.346,2.364860e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,90,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.197021,96.315,2.183310e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,typical,125,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.239439,105.678,1.990700e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_typical_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,-40,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.177044,62.190,2.356730e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,-15,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.147505,68.906,2.162840e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,10,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.118193,75.680,1.987030e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,27,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.098374,80.211,1.877550e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,60,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.060165,89.049,1.686780e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,90,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,0.025602,97.184,1.535790e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ss,125,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.014492,106.544,1.382830e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-40,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.253889,61.276,3.791760e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,-15,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.286059,67.959,3.629730e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,10,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.318256,74.563,3.465370e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,27,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.340066,78.973,3.353540e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,60,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.382586,87.700,3.138840e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,90,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.421142,95.688,2.948580e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,ff,125,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.466150,104.948,2.734560e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-40,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.182277,61.425,3.580370e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_fs_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,-15,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.214036,67.995,3.409090e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_fs_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,mos_vt_sub.spice,fs,10,3.3,nfet_06v0_nvt,n,10,1.8,vt_subthreshold,-0.245788,74.669,3.237860e-03,3.3,results/raw/20260731T145914Z/mos/mos_nfet_06v0_nvt_fs_10.wrdata
